ResponseId,cluster_id,persona_label
952,5,Modern JavaScript / TypeScript Developer
953,1,.NET / Microsoft Ecosystem Developer
956,2,Cloud-Native Full-Stack Developer
957,2,Cloud-Native Full-Stack Developer
960,0,Java / JVM Backend Developer
961,1,.NET / Microsoft Ecosystem Developer
962,1,.NET / Microsoft Ecosystem Developer
963,4,Python Backend & Data Developer
964,5,Modern JavaScript / TypeScript Developer
965,1,.NET / Microsoft Ecosystem Developer
966,3,PHP / LAMP Web Developer
968,4,Python Backend & Data Developer
969,3,PHP / LAMP Web Developer
970,0,Java / JVM Backend Developer
971,2,Cloud-Native Full-Stack Developer
972,0,Java / JVM Backend Developer
973,1,.NET / Microsoft Ecosystem Developer
975,2,Cloud-Native Full-Stack Developer
976,2,Cloud-Native Full-Stack Developer
977,5,Modern JavaScript / TypeScript Developer
978,4,Python Backend & Data Developer
979,0,Java / JVM Backend Developer
980,5,Modern JavaScript / TypeScript Developer
981,1,.NET / Microsoft Ecosystem Developer
982,0,Java / JVM Backend Developer
983,1,.NET / Microsoft Ecosystem Developer
985,0,Java / JVM Backend Developer
987,3,PHP / LAMP Web Developer
989,4,Python Backend & Data Developer
990,4,Python Backend & Data Developer
991,1,.NET / Microsoft Ecosystem Developer
992,1,.NET / Microsoft Ecosystem Developer
993,0,Java / JVM Backend Developer
994,1,.NET / Microsoft Ecosystem Developer
995,2,Cloud-Native Full-Stack Developer
998,3,PHP / LAMP Web Developer
999,1,.NET / Microsoft Ecosystem Developer
1000,2,Cloud-Native Full-Stack Developer
1001,3,PHP / LAMP Web Developer
1002,4,Python Backend & Data Developer
1003,1,.NET / Microsoft Ecosystem Developer
1007,2,Cloud-Native Full-Stack Developer
1008,4,Python Backend & Data Developer
1009,2,Cloud-Native Full-Stack Developer
1010,5,Modern JavaScript / TypeScript Developer
1011,1,.NET / Microsoft Ecosystem Developer
1012,4,Python Backend & Data Developer
1013,2,Cloud-Native Full-Stack Developer
1014,5,Modern JavaScript / TypeScript Developer
1016,4,Python Backend & Data Developer
1019,5,Modern JavaScript / TypeScript Developer
1020,0,Java / JVM Backend Developer
1021,2,Cloud-Native Full-Stack Developer
1022,4,Python Backend & Data Developer
1024,4,Python Backend & Data Developer
1026,0,Java / JVM Backend Developer
1027,3,PHP / LAMP Web Developer
1030,3,PHP / LAMP Web Developer
1031,1,.NET / Microsoft Ecosystem Developer
1035,3,PHP / LAMP Web Developer
1036,3,PHP / LAMP Web Developer
1038,4,Python Backend & Data Developer
1039,2,Cloud-Native Full-Stack Developer
1040,2,Cloud-Native Full-Stack Developer
1041,0,Java / JVM Backend Developer
1042,1,.NET / Microsoft Ecosystem Developer
1043,1,.NET / Microsoft Ecosystem Developer
1044,1,.NET / Microsoft Ecosystem Developer
1046,5,Modern JavaScript / TypeScript Developer
1047,0,Java / JVM Backend Developer
1048,5,Modern JavaScript / TypeScript Developer
1050,1,.NET / Microsoft Ecosystem Developer
1051,5,Modern JavaScript / TypeScript Developer
1052,1,.NET / Microsoft Ecosystem Developer
1053,3,PHP / LAMP Web Developer
1054,2,Cloud-Native Full-Stack Developer
1056,2,Cloud-Native Full-Stack Developer
1058,5,Modern JavaScript / TypeScript Developer
1059,2,Cloud-Native Full-Stack Developer
1061,1,.NET / Microsoft Ecosystem Developer
1062,0,Java / JVM Backend Developer
1063,5,Modern JavaScript / TypeScript Developer
1064,1,.NET / Microsoft Ecosystem Developer
1067,1,.NET / Microsoft Ecosystem Developer
1068,0,Java / JVM Backend Developer
1069,5,Modern JavaScript / TypeScript Developer
1070,0,Java / JVM Backend Developer
1071,1,.NET / Microsoft Ecosystem Developer
1072,3,PHP / LAMP Web Developer
1073,1,.NET / Microsoft Ecosystem Developer
1074,1,.NET / Microsoft Ecosystem Developer
1075,2,Cloud-Native Full-Stack Developer
1076,2,Cloud-Native Full-Stack Developer
1077,0,Java / JVM Backend Developer
1079,2,Cloud-Native Full-Stack Developer
1081,5,Modern JavaScript / TypeScript Developer
1082,1,.NET / Microsoft Ecosystem Developer
1083,3,PHP / LAMP Web Developer
1086,5,Modern JavaScript / TypeScript Developer
1087,5,Modern JavaScript / TypeScript Developer
1089,1,.NET / Microsoft Ecosystem Developer
1091,4,Python Backend & Data Developer
1092,5,Modern JavaScript / TypeScript Developer
1093,2,Cloud-Native Full-Stack Developer
1096,4,Python Backend & Data Developer
1097,3,PHP / LAMP Web Developer
1098,1,.NET / Microsoft Ecosystem Developer
1099,1,.NET / Microsoft Ecosystem Developer
1100,3,PHP / LAMP Web Developer
1101,2,Cloud-Native Full-Stack Developer
1102,2,Cloud-Native Full-Stack Developer
1104,2,Cloud-Native Full-Stack Developer
1105,5,Modern JavaScript / TypeScript Developer
1106,2,Cloud-Native Full-Stack Developer
1107,5,Modern JavaScript / TypeScript Developer
1108,5,Modern JavaScript / TypeScript Developer
1109,0,Java / JVM Backend Developer
1110,4,Python Backend & Data Developer
1111,1,.NET / Microsoft Ecosystem Developer
1112,1,.NET / Microsoft Ecosystem Developer
1113,5,Modern JavaScript / TypeScript Developer
1114,4,Python Backend & Data Developer
1116,1,.NET / Microsoft Ecosystem Developer
1117,4,Python Backend & Data Developer
1119,2,Cloud-Native Full-Stack Developer
1120,3,PHP / LAMP Web Developer
1121,5,Modern JavaScript / TypeScript Developer
1122,0,Java / JVM Backend Developer
1123,0,Java / JVM Backend Developer
1125,2,Cloud-Native Full-Stack Developer
1127,1,.NET / Microsoft Ecosystem Developer
1128,1,.NET / Microsoft Ecosystem Developer
1129,1,.NET / Microsoft Ecosystem Developer
1130,5,Modern JavaScript / TypeScript Developer
1131,1,.NET / Microsoft Ecosystem Developer
1132,2,Cloud-Native Full-Stack Developer
1133,4,Python Backend & Data Developer
1134,2,Cloud-Native Full-Stack Developer
1135,1,.NET / Microsoft Ecosystem Developer
1136,0,Java / JVM Backend Developer
1138,4,Python Backend & Data Developer
1139,3,PHP / LAMP Web Developer
1140,1,.NET / Microsoft Ecosystem Developer
1141,2,Cloud-Native Full-Stack Developer
1142,4,Python Backend & Data Developer
1144,4,Python Backend & Data Developer
1145,5,Modern JavaScript / TypeScript Developer
1147,2,Cloud-Native Full-Stack Developer
1148,5,Modern JavaScript / TypeScript Developer
1150,1,.NET / Microsoft Ecosystem Developer
1152,1,.NET / Microsoft Ecosystem Developer
1153,3,PHP / LAMP Web Developer
1154,2,Cloud-Native Full-Stack Developer
1155,2,Cloud-Native Full-Stack Developer
1156,0,Java / JVM Backend Developer
1157,5,Modern JavaScript / TypeScript Developer
1158,2,Cloud-Native Full-Stack Developer
1160,2,Cloud-Native Full-Stack Developer
1161,0,Java / JVM Backend Developer
1162,5,Modern JavaScript / TypeScript Developer
1163,0,Java / JVM Backend Developer
1165,5,Modern JavaScript / TypeScript Developer
1166,4,Python Backend & Data Developer
1167,5,Modern JavaScript / TypeScript Developer
1168,2,Cloud-Native Full-Stack Developer
1169,1,.NET / Microsoft Ecosystem Developer
1170,5,Modern JavaScript / TypeScript Developer
1171,3,PHP / LAMP Web Developer
1172,1,.NET / Microsoft Ecosystem Developer
1173,1,.NET / Microsoft Ecosystem Developer
1174,2,Cloud-Native Full-Stack Developer
1176,2,Cloud-Native Full-Stack Developer
1177,2,Cloud-Native Full-Stack Developer
1178,4,Python Backend & Data Developer
1179,1,.NET / Microsoft Ecosystem Developer
1180,2,Cloud-Native Full-Stack Developer
1183,4,Python Backend & Data Developer
1184,0,Java / JVM Backend Developer
1185,1,.NET / Microsoft Ecosystem Developer
1186,3,PHP / LAMP Web Developer
1187,5,Modern JavaScript / TypeScript Developer
1188,0,Java / JVM Backend Developer
1189,5,Modern JavaScript / TypeScript Developer
1190,4,Python Backend & Data Developer
1191,1,.NET / Microsoft Ecosystem Developer
1192,1,.NET / Microsoft Ecosystem Developer
1193,2,Cloud-Native Full-Stack Developer
1194,5,Modern JavaScript / TypeScript Developer
1195,4,Python Backend & Data Developer
1197,2,Cloud-Native Full-Stack Developer
1200,3,PHP / LAMP Web Developer
1206,4,Python Backend & Data Developer
1209,3,PHP / LAMP Web Developer
1210,3,PHP / LAMP Web Developer
1214,0,Java / JVM Backend Developer
1216,5,Modern JavaScript / TypeScript Developer
1218,5,Modern JavaScript / TypeScript Developer
1220,4,Python Backend & Data Developer
1221,1,.NET / Microsoft Ecosystem Developer
1222,4,Python Backend & Data Developer
1224,5,Modern JavaScript / TypeScript Developer
1225,0,Java / JVM Backend Developer
1226,1,.NET / Microsoft Ecosystem Developer
1227,5,Modern JavaScript / TypeScript Developer
1228,5,Modern JavaScript / TypeScript Developer
1230,1,.NET / Microsoft Ecosystem Developer
1231,1,.NET / Microsoft Ecosystem Developer
1233,1,.NET / Microsoft Ecosystem Developer
1234,5,Modern JavaScript / TypeScript Developer
1235,5,Modern JavaScript / TypeScript Developer
1236,3,PHP / LAMP Web Developer
1237,1,.NET / Microsoft Ecosystem Developer
1238,2,Cloud-Native Full-Stack Developer
1239,4,Python Backend & Data Developer
1240,2,Cloud-Native Full-Stack Developer
1241,0,Java / JVM Backend Developer
1242,4,Python Backend & Data Developer
1243,1,.NET / Microsoft Ecosystem Developer
1244,5,Modern JavaScript / TypeScript Developer
1245,0,Java / JVM Backend Developer
1246,1,.NET / Microsoft Ecosystem Developer
1247,3,PHP / LAMP Web Developer
1249,1,.NET / Microsoft Ecosystem Developer
1250,2,Cloud-Native Full-Stack Developer
1251,5,Modern JavaScript / TypeScript Developer
1252,0,Java / JVM Backend Developer
1253,1,.NET / Microsoft Ecosystem Developer
1254,5,Modern JavaScript / TypeScript Developer
1255,2,Cloud-Native Full-Stack Developer
1256,0,Java / JVM Backend Developer
1257,4,Python Backend & Data Developer
1258,5,Modern JavaScript / TypeScript Developer
1259,4,Python Backend & Data Developer
1260,3,PHP / LAMP Web Developer
1262,1,.NET / Microsoft Ecosystem Developer
1263,4,Python Backend & Data Developer
1266,5,Modern JavaScript / TypeScript Developer
1267,4,Python Backend & Data Developer
1268,3,PHP / LAMP Web Developer
1269,1,.NET / Microsoft Ecosystem Developer
1271,0,Java / JVM Backend Developer
1272,2,Cloud-Native Full-Stack Developer
1273,3,PHP / LAMP Web Developer
1274,4,Python Backend & Data Developer
1275,4,Python Backend & Data Developer
1276,0,Java / JVM Backend Developer
1277,0,Java / JVM Backend Developer
1278,1,.NET / Microsoft Ecosystem Developer
1279,1,.NET / Microsoft Ecosystem Developer
1281,1,.NET / Microsoft Ecosystem Developer
1282,5,Modern JavaScript / TypeScript Developer
1285,2,Cloud-Native Full-Stack Developer
1286,5,Modern JavaScript / TypeScript Developer
1288,2,Cloud-Native Full-Stack Developer
1291,0,Java / JVM Backend Developer
1292,3,PHP / LAMP Web Developer
1293,4,Python Backend & Data Developer
1294,0,Java / JVM Backend Developer
1295,2,Cloud-Native Full-Stack Developer
1296,2,Cloud-Native Full-Stack Developer
1297,1,.NET / Microsoft Ecosystem Developer
1300,1,.NET / Microsoft Ecosystem Developer
1301,0,Java / JVM Backend Developer
1302,5,Modern JavaScript / TypeScript Developer
1303,5,Modern JavaScript / TypeScript Developer
1304,1,.NET / Microsoft Ecosystem Developer
1306,5,Modern JavaScript / TypeScript Developer
1308,2,Cloud-Native Full-Stack Developer
1314,1,.NET / Microsoft Ecosystem Developer
1315,4,Python Backend & Data Developer
1316,0,Java / JVM Backend Developer
1317,1,.NET / Microsoft Ecosystem Developer
1318,2,Cloud-Native Full-Stack Developer
1319,2,Cloud-Native Full-Stack Developer
1321,1,.NET / Microsoft Ecosystem Developer
1322,0,Java / JVM Backend Developer
1323,0,Java / JVM Backend Developer
1325,1,.NET / Microsoft Ecosystem Developer
1326,4,Python Backend & Data Developer
1332,2,Cloud-Native Full-Stack Developer
1333,1,.NET / Microsoft Ecosystem Developer
1334,2,Cloud-Native Full-Stack Developer
1335,3,PHP / LAMP Web Developer
1336,2,Cloud-Native Full-Stack Developer
1337,2,Cloud-Native Full-Stack Developer
1338,3,PHP / LAMP Web Developer
1339,2,Cloud-Native Full-Stack Developer
1340,2,Cloud-Native Full-Stack Developer
1344,1,.NET / Microsoft Ecosystem Developer
1345,0,Java / JVM Backend Developer
1347,0,Java / JVM Backend Developer
1350,0,Java / JVM Backend Developer
1351,3,PHP / LAMP Web Developer
1352,2,Cloud-Native Full-Stack Developer
1354,5,Modern JavaScript / TypeScript Developer
1357,5,Modern JavaScript / TypeScript Developer
1359,5,Modern JavaScript / TypeScript Developer
1360,5,Modern JavaScript / TypeScript Developer
1362,2,Cloud-Native Full-Stack Developer
1363,2,Cloud-Native Full-Stack Developer
1365,2,Cloud-Native Full-Stack Developer
1366,0,Java / JVM Backend Developer
1367,4,Python Backend & Data Developer
1369,3,PHP / LAMP Web Developer
1370,2,Cloud-Native Full-Stack Developer
1371,3,PHP / LAMP Web Developer
1373,1,.NET / Microsoft Ecosystem Developer
1375,5,Modern JavaScript / TypeScript Developer
1376,5,Modern JavaScript / TypeScript Developer
1377,1,.NET / Microsoft Ecosystem Developer
1379,3,PHP / LAMP Web Developer
1380,1,.NET / Microsoft Ecosystem Developer
1381,1,.NET / Microsoft Ecosystem Developer
1382,4,Python Backend & Data Developer
1383,1,.NET / Microsoft Ecosystem Developer
1384,1,.NET / Microsoft Ecosystem Developer
1386,5,Modern JavaScript / TypeScript Developer
1389,5,Modern JavaScript / TypeScript Developer
1390,1,.NET / Microsoft Ecosystem Developer
1392,1,.NET / Microsoft Ecosystem Developer
1393,5,Modern JavaScript / TypeScript Developer
1395,4,Python Backend & Data Developer
1396,5,Modern JavaScript / TypeScript Developer
1397,1,.NET / Microsoft Ecosystem Developer
1399,4,Python Backend & Data Developer
1400,3,PHP / LAMP Web Developer
1401,4,Python Backend & Data Developer
1402,4,Python Backend & Data Developer
1403,3,PHP / LAMP Web Developer
1404,4,Python Backend & Data Developer
1405,1,.NET / Microsoft Ecosystem Developer
1406,0,Java / JVM Backend Developer
1408,5,Modern JavaScript / TypeScript Developer
1409,3,PHP / LAMP Web Developer
1412,4,Python Backend & Data Developer
1413,1,.NET / Microsoft Ecosystem Developer
1414,4,Python Backend & Data Developer
1415,1,.NET / Microsoft Ecosystem Developer
1417,0,Java / JVM Backend Developer
1418,5,Modern JavaScript / TypeScript Developer
1419,5,Modern JavaScript / TypeScript Developer
1420,0,Java / JVM Backend Developer
1421,3,PHP / LAMP Web Developer
1422,0,Java / JVM Backend Developer
1423,0,Java / JVM Backend Developer
1424,5,Modern JavaScript / TypeScript Developer
1428,1,.NET / Microsoft Ecosystem Developer
1429,5,Modern JavaScript / TypeScript Developer
1432,0,Java / JVM Backend Developer
1433,1,.NET / Microsoft Ecosystem Developer
1434,1,.NET / Microsoft Ecosystem Developer
1438,3,PHP / LAMP Web Developer
1441,1,.NET / Microsoft Ecosystem Developer
1442,5,Modern JavaScript / TypeScript Developer
1443,3,PHP / LAMP Web Developer
1444,3,PHP / LAMP Web Developer
1447,2,Cloud-Native Full-Stack Developer
1448,1,.NET / Microsoft Ecosystem Developer
1449,3,PHP / LAMP Web Developer
1450,2,Cloud-Native Full-Stack Developer
1451,1,.NET / Microsoft Ecosystem Developer
1452,2,Cloud-Native Full-Stack Developer
1453,2,Cloud-Native Full-Stack Developer
1454,1,.NET / Microsoft Ecosystem Developer
1456,1,.NET / Microsoft Ecosystem Developer
1457,4,Python Backend & Data Developer
1458,0,Java / JVM Backend Developer
1459,2,Cloud-Native Full-Stack Developer
1460,4,Python Backend & Data Developer
1461,3,PHP / LAMP Web Developer
1462,4,Python Backend & Data Developer
1463,0,Java / JVM Backend Developer
1464,0,Java / JVM Backend Developer
1465,5,Modern JavaScript / TypeScript Developer
1466,0,Java / JVM Backend Developer
1469,4,Python Backend & Data Developer
1470,1,.NET / Microsoft Ecosystem Developer
1471,2,Cloud-Native Full-Stack Developer
1472,4,Python Backend & Data Developer
1474,0,Java / JVM Backend Developer
1475,0,Java / JVM Backend Developer
1476,4,Python Backend & Data Developer
1477,4,Python Backend & Data Developer
1478,1,.NET / Microsoft Ecosystem Developer
1479,1,.NET / Microsoft Ecosystem Developer
1481,0,Java / JVM Backend Developer
1483,1,.NET / Microsoft Ecosystem Developer
1484,4,Python Backend & Data Developer
1485,2,Cloud-Native Full-Stack Developer
1486,4,Python Backend & Data Developer
1487,3,PHP / LAMP Web Developer
1488,1,.NET / Microsoft Ecosystem Developer
1489,5,Modern JavaScript / TypeScript Developer
1490,4,Python Backend & Data Developer
1491,0,Java / JVM Backend Developer
1492,1,.NET / Microsoft Ecosystem Developer
1493,2,Cloud-Native Full-Stack Developer
1495,4,Python Backend & Data Developer
1496,1,.NET / Microsoft Ecosystem Developer
1497,1,.NET / Microsoft Ecosystem Developer
1499,1,.NET / Microsoft Ecosystem Developer
1501,2,Cloud-Native Full-Stack Developer
1503,3,PHP / LAMP Web Developer
1504,1,.NET / Microsoft Ecosystem Developer
1505,1,.NET / Microsoft Ecosystem Developer
1506,1,.NET / Microsoft Ecosystem Developer
1507,2,Cloud-Native Full-Stack Developer
1508,1,.NET / Microsoft Ecosystem Developer
1509,5,Modern JavaScript / TypeScript Developer
1510,5,Modern JavaScript / TypeScript Developer
1512,4,Python Backend & Data Developer
1513,2,Cloud-Native Full-Stack Developer
1514,0,Java / JVM Backend Developer
1515,5,Modern JavaScript / TypeScript Developer
1518,3,PHP / LAMP Web Developer
1519,1,.NET / Microsoft Ecosystem Developer
1520,5,Modern JavaScript / TypeScript Developer
1521,1,.NET / Microsoft Ecosystem Developer
